reg;semaine;nb_crib;nb_pos;tx_crib;nb_A0;nb_A1;tx_A1;nb_B0;nb_B1;tx_B1;nb_C0;nb_C1;tx_C1
53;2021-11-17-2021-11-23;4030.00;6327.00;63.70;3503.00;6.00;0.20;3546.00;14.00;0.40;22.00;3711.00;99.40
53;2021-11-18-2021-11-24;4286.00;6742.00;63.60;3688.00;8.00;0.20;3738.00;15.00;0.40;18.00;3925.00;99.50
53;2021-11-19-2021-11-25;4607.00;7243.00;63.60;3965.00;10.00;0.30;4031.00;11.00;0.30;15.00;4230.00;99.60
53;2021-11-20-2021-11-26;5072.00;7922.00;64.00;4341.00;10.00;0.20;4420.00;9.00;0.20;42.00;4634.00;99.10
53;2021-11-21-2021-11-27;5170.00;8245.00;62.70;4426.00;10.00;0.20;4508.00;10.00;0.20;41.00;4717.00;99.10
53;2021-11-22-2021-11-28;5189.00;8275.00;62.70;4440.00;10.00;0.20;4522.00;10.00;0.20;46.00;4731.00;99.00
53;2021-11-23-2021-11-29;5571.00;9076.00;61.40;4746.00;8.00;0.20;4842.00;11.00;0.20;53.00;5071.00;99.00
53;2021-11-24-2021-11-30;5699.00;9705.00;58.70;4855.00;7.00;0.10;4951.00;14.00;0.30;56.00;5204.00;98.90
53;2021-11-25-2021-12-01;5794.00;10344.00;56.00;4941.00;5.00;0.10;5030.00;20.00;0.40;55.00;5303.00;99.00
53;2021-11-26-2021-12-02;5842.00;10985.00;53.20;4968.00;1.00;0.00;5041.00;21.00;0.40;63.00;5310.00;98.80
53;2021-11-27-2021-12-03;5780.00;11368.00;50.80;4934.00;1.00;0.00;4993.00;21.00;0.40;42.00;5271.00;99.20
53;2021-11-28-2021-12-04;5858.00;11692.00;50.10;4975.00;1.00;0.00;5022.00;20.00;0.40;47.00;5315.00;99.10
53;2021-11-29-2021-12-05;5831.00;11709.00;49.80;4948.00;1.00;0.00;4995.00;20.00;0.40;43.00;5291.00;99.20
53;2021-11-30-2021-12-06;5882.00;12192.00;48.20;5021.00;2.00;0.00;5039.00;17.00;0.30;39.00;5349.00;99.30
53;2021-12-01-2021-12-07;5851.00;12222.00;47.90;4991.00;2.00;0.00;4997.00;13.00;0.30;55.00;5290.00;99.00
53;2021-12-02-2021-12-08;5798.00;12141.00;47.80;4978.00;2.00;0.00;4972.00;8.00;0.20;63.00;5253.00;98.80
53;2021-12-03-2021-12-09;5731.00;12085.00;47.40;4908.00;2.00;0.00;4901.00;8.00;0.20;73.00;5202.00;98.60
53;2021-12-04-2021-12-10;5677.00;12037.00;47.20;4820.00;6.00;0.10;4817.00;8.00;0.20;82.00;5132.00;98.40
53;2021-12-05-2021-12-11;5634.00;12013.00;46.90;4781.00;6.00;0.10;4778.00;8.00;0.20;90.00;5080.00;98.30
53;2021-12-06-2021-12-12;5629.00;12032.00;46.80;4782.00;6.00;0.10;4778.00;9.00;0.20;92.00;5077.00;98.20
53;2021-12-07-2021-12-13;5643.00;11980.00;47.10;4760.00;8.00;0.20;4749.00;15.00;0.30;134.00;5014.00;97.40
53;2021-12-08-2021-12-14;5723.00;12160.00;47.10;4792.00;9.00;0.20;4773.00;19.00;0.40;169.00;5018.00;96.70
53;2021-12-09-2021-12-15;5636.00;12235.00;46.10;4704.00;9.00;0.20;4669.00;24.00;0.50;228.00;4861.00;95.50
53;2021-12-10-2021-12-16;5559.00;12160.00;45.70;4642.00;15.00;0.30;4587.00;31.00;0.70;284.00;4714.00;94.30
53;2021-12-11-2021-12-17;5391.00;12110.00;44.50;4549.00;11.00;0.20;4462.00;30.00;0.70;347.00;4505.00;92.80
53;2021-12-12-2021-12-18;5201.00;11980.00;43.40;4437.00;11.00;0.20;4331.00;33.00;0.80;391.00;4315.00;91.70
53;2021-12-13-2021-12-19;5192.00;12011.00;43.20;4424.00;11.00;0.20;4318.00;32.00;0.70;397.00;4296.00;91.50
53;2021-12-14-2021-12-20;4355.00;12183.00;35.70;3735.00;8.00;0.20;3618.00;27.00;0.70;419.00;3523.00;89.40
53;2021-12-15-2021-12-21;3595.00;12902.00;27.90;3124.00;6.00;0.20;3006.00;20.00;0.70;429.00;2841.00;86.90
53;2021-12-16-2021-12-22;2855.00;14157.00;20.20;2487.00;6.00;0.20;2379.00;13.00;0.50;394.00;2191.00;84.80
53;2021-12-17-2021-12-23;2092.00;15923.00;13.10;1847.00;0.00;0.00;1759.00;7.00;0.40;345.00;1560.00;81.90
53;2021-12-18-2021-12-24;1348.00;17651.00;7.60;1207.00;0.00;0.00;1148.00;7.00;0.60;267.00;967.00;78.40
53;2021-12-19-2021-12-25;961.00;16900.00;5.70;856.00;0.00;0.00;816.00;4.00;0.50;210.00;665.00;76.00
53;2021-12-20-2021-12-26;929.00;17437.00;5.30;830.00;0.00;0.00;791.00;4.00;0.50;204.00;643.00;75.90
53;2021-12-21-2021-12-27;541.00;23969.00;2.30;493.00;0.00;0.00;473.00;2.00;0.40;190.00;303.00;61.50
53;2021-12-22-2021-12-28;279.00;30635.00;0.90;260.00;0.00;0.00;250.00;2.00;0.80;127.00;134.00;51.30
53;2021-12-23-2021-12-29;238.00;37931.00;0.60;227.00;0.00;0.00;226.00;2.00;0.90;129.00;101.00;43.90
53;2021-12-24-2021-12-30;176.00;44852.00;0.40;168.00;0.00;0.00;169.00;0.00;0.00;102.00;69.00;40.40
53;2021-12-25-2021-12-31;180.00;50203.00;0.40;171.00;0.00;0.00;172.00;0.00;0.00;105.00;69.00;39.70
53;2021-12-26-2022-01-01;177.00;50534.00;0.40;168.00;0.00;0.00;169.00;0.00;0.00;105.00;66.00;38.60
53;2021-12-27-2022-01-02;173.00;51639.00;0.30;166.00;0.00;0.00;167.00;0.00;0.00;102.00;66.00;39.30
53;2021-12-28-2022-01-03;93.00;60031.00;0.20;89.00;0.00;0.00;90.00;0.00;0.00;50.00;41.00;45.10
52;2021-05-31-2021-06-06;840.00;2997.00;28.00;690.00;76.00;9.90;105.00;2.00;1.90;109.00;2.00;1.80
52;2021-06-01-2021-06-07;721.00;2620.00;27.50;596.00;67.00;10.10;109.00;2.00;1.80;113.00;3.00;2.60
52;2021-06-02-2021-06-08;705.00;2425.00;29.10;581.00;66.00;10.20;130.00;3.00;2.30;135.00;2.00;1.50
52;2021-06-03-2021-06-09;725.00;2190.00;33.10;594.00;71.00;10.70;140.00;4.00;2.80;142.00;6.00;4.10
52;2021-06-04-2021-06-10;757.00;1965.00;38.50;603.00;76.00;11.20;191.00;5.00;2.60;193.00;6.00;3.00
52;2021-06-05-2021-06-11;801.00;1747.00;45.90;611.00;90.00;12.80;210.00;5.00;2.30;211.00;7.00;3.20
52;2021-06-06-2021-06-12;823.00;1597.00;51.50;615.00;89.00;12.60;212.00;4.00;1.90;211.00;8.00;3.70
52;2021-06-07-2021-06-13;841.00;1557.00;54.00;629.00;88.00;12.30;217.00;4.00;1.80;216.00;8.00;3.60
52;2021-06-08-2021-06-14;831.00;1344.00;61.80;615.00;85.00;12.10;249.00;6.00;2.40;250.00;9.00;3.50
52;2021-06-09-2021-06-15;773.00;1169.00;66.10;572.00;79.00;12.10;262.00;7.00;2.60;262.00;10.00;3.70
52;2021-06-10-2021-06-16;726.00;1051.00;69.10;537.00;72.00;11.80;299.00;7.00;2.30;302.00;6.00;1.90
52;2021-06-11-2021-06-17;647.00;932.00;69.40;483.00;63.00;11.50;311.00;8.00;2.50;308.00;13.00;4.00
52;2021-06-12-2021-06-18;554.00;807.00;68.60;420.00;41.00;8.90;319.00;8.00;2.40;313.00;14.00;4.30
52;2021-06-13-2021-06-19;527.00;767.00;68.70;404.00;40.00;9.00;339.00;8.00;2.30;332.00;15.00;4.30
52;2021-06-14-2021-06-20;519.00;748.00;69.40;399.00;39.00;8.90;344.00;8.00;2.30;335.00;17.00;4.80
52;2021-06-15-2021-06-21;461.00;665.00;69.30;356.00;31.00;8.00;324.00;7.00;2.10;315.00;17.00;5.10
52;2021-06-16-2021-06-22;443.00;632.00;70.10;337.00;29.00;7.90;330.00;4.00;1.20;313.00;22.00;6.60
52;2021-06-17-2021-06-23;406.00;578.00;70.20;303.00;22.00;6.80;318.00;4.00;1.20;296.00;29.00;8.90
52;2021-06-18-2021-06-24;381.00;529.00;72.00;282.00;20.00;6.60;297.00;2.00;0.70;278.00;24.00;7.90
52;2021-06-19-2021-06-25;363.00;488.00;74.40;264.00;24.00;8.30;282.00;3.00;1.10;258.00;30.00;10.40
52;2021-06-20-2021-06-26;349.00;481.00;72.60;253.00;23.00;8.30;272.00;3.00;1.10;239.00;38.00;13.70
52;2021-06-21-2021-06-27;351.00;486.00;72.20;250.00;24.00;8.80;270.00;3.00;1.10;236.00;39.00;14.20
52;2021-06-22-2021-06-28;380.00;510.00;74.50;271.00;25.00;8.40;294.00;2.00;0.70;235.00;61.00;20.60
52;2021-06-23-2021-06-29;382.00;517.00;73.90;273.00;22.00;7.50;293.00;2.00;0.70;218.00;77.00;26.10
52;2021-06-24-2021-06-30;385.00;542.00;71.00;282.00;22.00;7.20;299.00;5.00;1.60;208.00;95.00;31.40
52;2021-06-25-2021-07-01;384.00;567.00;67.70;283.00;23.00;7.50;301.00;5.00;1.60;192.00;113.00;37.00
52;2021-06-26-2021-07-02;405.00;607.00;66.70;307.00;20.00;6.10;323.00;4.00;1.20;187.00;140.00;42.80
52;2021-06-27-2021-07-03;448.00;658.00;68.10;351.00;19.00;5.10;366.00;4.00;1.10;194.00;177.00;47.70
52;2021-06-28-2021-07-04;469.00;680.00;69.00;372.00;20.00;5.10;388.00;4.00;1.00;205.00;188.00;47.80
52;2021-06-29-2021-07-05;528.00;769.00;68.70;434.00;22.00;4.80;452.00;4.00;0.90;204.00;253.00;55.40
52;2021-06-30-2021-07-06;581.00;872.00;66.60;482.00;30.00;5.90;507.00;5.00;1.00;210.00;304.00;59.10
52;2021-07-01-2021-07-07;674.00;1024.00;65.80;558.00;35.00;5.90;590.00;2.00;0.30;215.00;381.00;63.90
52;2021-07-02-2021-07-08;769.00;1164.00;66.10;660.00;30.00;4.30;687.00;2.00;0.30;219.00;474.00;68.40
52;2021-07-03-2021-07-09;852.00;1312.00;64.90;740.00;32.00;4.10;767.00;4.00;0.50;218.00;556.00;71.80
52;2021-07-04-2021-07-10;893.00;1412.00;63.20;782.00;31.00;3.80;808.00;4.00;0.50;212.00;603.00;74.00
52;2021-07-05-2021-07-11;900.00;1427.00;63.10;784.00;29.00;3.60;808.00;4.00;0.50;203.00;613.00;75.10
52;2021-07-06-2021-07-12;1053.00;1634.00;64.40;923.00;26.00;2.70;942.00;6.00;0.60;208.00;744.00;78.20
52;2021-07-07-2021-07-13;1209.00;1882.00;64.20;1067.00;23.00;2.10;1084.00;5.00;0.50;198.00;894.00;81.90
52;2021-07-08-2021-07-14;1179.00;1784.00;66.10;1053.00;17.00;1.60;1066.00;4.00;0.40;173.00;898.00;83.80
52;2021-07-09-2021-07-15;1412.00;2128.00;66.40;1263.00;21.00;1.60;1278.00;6.00;0.50;180.00;1106.00;86.00
52;2021-07-10-2021-07-16;1579.00;2388.00;66.10;1427.00;21.00;1.50;1441.00;8.00;0.60;177.00;1275.00;87.80
52;2021-07-11-2021-07-17;1713.00;2609.00;65.70;1547.00;22.00;1.40;1558.00;12.00;0.80;179.00;1394.00;88.60
52;2021-07-12-2021-07-18;1783.00;2722.00;65.50;1617.00;26.00;1.60;1632.00;12.00;0.70;185.00;1461.00;88.80
52;2021-07-13-2021-07-19;1999.00;3104.00;64.40;1837.00;32.00;1.70;1856.00;14.00;0.70;189.00;1685.00;89.90
52;2021-07-14-2021-07-20;2112.00;3380.00;62.50;1952.00;29.00;1.50;1967.00;14.00;0.70;195.00;1791.00;90.20
52;2021-07-15-2021-07-21;2492.00;4078.00;61.10;2312.00;31.00;1.30;2323.00;16.00;0.70;206.00;2140.00;91.20
52;2021-07-16-2021-07-22;2584.00;4217.00;61.30;2403.00;27.00;1.10;2408.00;18.00;0.70;194.00;2238.00;92.00
52;2021-07-17-2021-07-23;2770.00;4473.00;61.90;2561.00;27.00;1.00;2567.00;16.00;0.60;191.00;2399.00;92.60
52;2021-07-18-2021-07-24;2859.00;4658.00;61.40;2653.00;25.00;0.90;2661.00;12.00;0.40;191.00;2490.00;92.90
52;2021-07-19-2021-07-25;2892.00;4685.00;61.70;2686.00;22.00;0.80;2690.00;13.00;0.50;184.00;2528.00;93.20
52;2021-07-20-2021-07-26;3099.00;5038.00;61.50;2862.00;22.00;0.80;2870.00;9.00;0.30;182.00;2707.00;93.70
52;2021-07-21-2021-07-27;3279.00;5180.00;63.30;3035.00;21.00;0.70;3042.00;10.00;0.30;181.00;2882.00;94.10
52;2021-07-22-2021-07-28;3318.00;5140.00;64.60;3057.00;21.00;0.70;3067.00;8.00;0.30;195.00;2893.00;93.70
52;2021-07-23-2021-07-29;3396.00;5248.00;64.70;3110.00;25.00;0.80;3128.00;4.00;0.10;209.00;2938.00;93.40
52;2021-07-24-2021-07-30;3365.00;5374.00;62.60;3078.00;22.00;0.70;3094.00;3.00;0.10;219.00;2891.00;93.00
52;2021-07-25-2021-07-31;3376.00;5347.00;63.10;3081.00;22.00;0.70;3096.00;3.00;0.10;215.00;2897.00;93.10
52;2021-07-26-2021-08-01;3369.00;5340.00;63.10;3080.00;21.00;0.70;3093.00;4.00;0.10;212.00;2897.00;93.20
52;2021-07-27-2021-08-02;3303.00;5341.00;61.80;3011.00;14.00;0.50;3017.00;4.00;0.10;201.00;2829.00;93.40
52;2021-07-28-2021-08-03;3237.00;5374.00;60.20;2926.00;13.00;0.40;2929.00;4.00;0.10;193.00;2755.00;93.50
52;2021-07-29-2021-08-04;3252.00;5402.00;60.20;2921.00;10.00;0.30;2923.00;4.00;0.10;184.00;2758.00;93.70
52;2021-07-30-2021-08-05;3146.00;5345.00;58.90;2834.00;5.00;0.20;2829.00;4.00;0.10;150.00;2699.00;94.70
52;2021-07-31-2021-08-06;3193.00;5308.00;60.20;2884.00;3.00;0.10;2877.00;3.00;0.10;126.00;2774.00;95.70
52;2021-08-01-2021-08-07;3148.00;5311.00;59.30;2830.00;4.00;0.10;2826.00;3.00;0.10;115.00;2736.00;96.00
52;2021-08-02-2021-08-08;3188.00;5367.00;59.40;2847.00;4.00;0.10;2844.00;2.00;0.10;116.00;2755.00;96.00
52;2021-08-03-2021-08-09;3293.00;5423.00;60.70;2924.00;11.00;0.40;2926.00;3.00;0.10;119.00;2842.00;96.00
52;2021-08-04-2021-08-10;3488.00;5565.00;62.70;3116.00;9.00;0.30;3119.00;2.00;0.10;123.00;3027.00;96.10
52;2021-08-05-2021-08-11;3546.00;5681.00;62.40;3183.00;10.00;0.30;3185.00;3.00;0.10;120.00;3098.00;96.30
52;2021-08-06-2021-08-12;3730.00;5892.00;63.30;3363.00;11.00;0.30;3364.00;4.00;0.10;131.00;3269.00;96.10
52;2021-08-07-2021-08-13;3792.00;5938.00;63.90;3434.00;11.00;0.30;3436.00;4.00;0.10;141.00;3328.00;95.90
52;2021-08-08-2021-08-14;3874.00;6009.00;64.50;3513.00;11.00;0.30;3513.00;5.00;0.10;146.00;3400.00;95.90
52;2021-08-09-2021-08-15;3864.00;6003.00;64.40;3516.00;11.00;0.30;3517.00;4.00;0.10;147.00;3402.00;95.90
52;2021-08-10-2021-08-16;3949.00;6078.00;65.00;3631.00;7.00;0.20;3628.00;5.00;0.10;150.00;3504.00;95.90
52;2021-08-11-2021-08-17;3868.00;6053.00;63.90;3560.00;8.00;0.20;3558.00;6.00;0.20;152.00;3430.00;95.80
52;2021-08-12-2021-08-18;3946.00;6133.00;64.30;3640.00;7.00;0.20;3640.00;5.00;0.10;151.00;3511.00;95.90
52;2021-08-13-2021-08-19;3894.00;6017.00;64.70;3569.00;6.00;0.20;3570.00;6.00;0.20;154.00;3440.00;95.70
52;2021-08-14-2021-08-20;3852.00;5972.00;64.50;3519.00;6.00;0.20;3516.00;10.00;0.30;149.00;3396.00;95.80
52;2021-08-15-2021-08-21;3853.00;5957.00;64.70;3534.00;6.00;0.20;3532.00;9.00;0.30;139.00;3419.00;96.10
52;2021-08-16-2021-08-22;3837.00;5925.00;64.80;3519.00;6.00;0.20;3516.00;9.00;0.30;134.00;3408.00;96.20
52;2021-08-17-2021-08-23;3786.00;5847.00;64.80;3469.00;2.00;0.10;3464.00;7.00;0.20;118.00;3376.00;96.60
52;2021-08-18-2021-08-24;3767.00;5739.00;65.60;3464.00;1.00;0.00;3458.00;6.00;0.20;111.00;3376.00;96.80
52;2021-08-19-2021-08-25;3562.00;5488.00;64.90;3287.00;1.00;0.00;3281.00;6.00;0.20;108.00;3201.00;96.70
52;2021-08-20-2021-08-26;3509.00;5443.00;64.50;3253.00;2.00;0.10;3250.00;4.00;0.10;99.00;3172.00;97.00
52;2021-08-21-2021-08-27;3437.00;5355.00;64.20;3181.00;2.00;0.10;3181.00;1.00;0.00;100.00;3097.00;96.90
52;2021-08-22-2021-08-28;3333.00;5176.00;64.40;3074.00;1.00;0.00;3065.00;9.00;0.30;101.00;2993.00;96.70
52;2021-08-23-2021-08-29;3291.00;5129.00;64.20;3034.00;1.00;0.00;3024.00;10.00;0.30;102.00;2951.00;96.70
52;2021-08-24-2021-08-30;3056.00;4771.00;64.10;2820.00;2.00;0.10;2810.00;10.00;0.40;105.00;2731.00;96.30
52;2021-08-25-2021-08-31;2914.00;4576.00;63.70;2674.00;5.00;0.20;2665.00;11.00;0.40;102.00;2591.00;96.20
52;2021-08-26-2021-09-01;2843.00;4410.00;64.50;2605.00;5.00;0.20;2595.00;11.00;0.40;98.00;2524.00;96.30
52;2021-08-27-2021-09-02;2712.00;4185.00;64.80;2482.00;6.00;0.20;2470.00;14.00;0.60;101.00;2399.00;96.00
52;2021-08-28-2021-09-03;2551.00;3911.00;65.20;2348.00;6.00;0.30;2335.00;14.00;0.60;98.00;2270.00;95.90
52;2021-08-29-2021-09-04;2523.00;3845.00;65.60;2322.00;7.00;0.30;2317.00;6.00;0.30;99.00;2242.00;95.80
52;2021-08-30-2021-09-05;2505.00;3817.00;65.60;2307.00;7.00;0.30;2304.00;5.00;0.20;99.00;2227.00;95.70
52;2021-08-31-2021-09-06;2384.00;3646.00;65.40;2178.00;10.00;0.50;2175.00;9.00;0.40;95.00;2105.00;95.70
52;2021-09-01-2021-09-07;2253.00;3457.00;65.20;2063.00;7.00;0.30;2027.00;39.00;1.90;97.00;1986.00;95.30
52;2021-09-02-2021-09-08;2116.00;3266.00;64.80;1938.00;7.00;0.40;1902.00;40.00;2.10;94.00;1864.00;95.20
52;2021-09-03-2021-09-09;1972.00;3048.00;64.70;1801.00;5.00;0.30;1766.00;37.00;2.10;99.00;1722.00;94.60
52;2021-09-04-2021-09-10;1926.00;2978.00;64.70;1749.00;5.00;0.30;1716.00;36.00;2.10;102.00;1666.00;94.20
52;2021-09-05-2021-09-11;1864.00;2874.00;64.90;1698.00;4.00;0.20;1661.00;40.00;2.40;96.00;1618.00;94.40
52;2021-09-06-2021-09-12;1831.00;2813.00;65.10;1668.00;4.00;0.20;1622.00;49.00;2.90;95.00;1588.00;94.40
52;2021-09-07-2021-09-13;1666.00;2587.00;64.40;1522.00;0.00;0.00;1452.00;69.00;4.50;83.00;1448.00;94.60
52;2021-09-08-2021-09-14;1564.00;2398.00;65.20;1426.00;0.00;0.00;1380.00;46.00;3.20;73.00;1359.00;94.90
52;2021-09-09-2021-09-15;1517.00;2358.00;64.30;1374.00;0.00;0.00;1298.00;76.00;5.50;70.00;1311.00;94.90
52;2021-09-10-2021-09-16;1467.00;2309.00;63.50;1327.00;0.00;0.00;1234.00;93.00;7.00;55.00;1276.00;95.90
52;2021-09-11-2021-09-17;1385.00;2180.00;63.50;1251.00;1.00;0.10;1144.00;108.00;8.60;43.00;1213.00;96.60
52;2021-09-12-2021-09-18;1317.00;2106.00;62.50;1185.00;1.00;0.10;1068.00;118.00;9.90;51.00;1140.00;95.70
52;2021-09-13-2021-09-19;1310.00;2103.00;62.30;1183.00;1.00;0.10;1069.00;115.00;9.70;53.00;1136.00;95.50
52;2021-09-14-2021-09-20;1321.00;2078.00;63.60;1195.00;1.00;0.10;1079.00;117.00;9.80;58.00;1145.00;95.20
52;2021-09-15-2021-09-21;1299.00;2059.00;63.10;1176.00;1.00;0.10;1066.00;109.00;9.30;59.00;1125.00;95.00
52;2021-09-16-2021-09-22;1270.00;1997.00;63.60;1154.00;2.00;0.20;1074.00;78.00;6.80;55.00;1107.00;95.30
52;2021-09-17-2021-09-23;1262.00;1969.00;64.10;1155.00;4.00;0.30;1094.00;61.00;5.30;59.00;1108.00;94.90
52;2021-09-18-2021-09-24;1273.00;1983.00;64.20;1168.00;4.00;0.30;1109.00;59.00;5.10;57.00;1122.00;95.20
52;2021-09-19-2021-09-25;1259.00;1969.00;63.90;1154.00;5.00;0.40;1110.00;45.00;3.90;47.00;1118.00;96.00
52;2021-09-20-2021-09-26;1263.00;1988.00;63.50;1158.00;5.00;0.40;1120.00;39.00;3.40;46.00;1123.00;96.10
52;2021-09-21-2021-09-27;1256.00;1998.00;62.90;1150.00;5.00;0.40;1136.00;14.00;1.20;38.00;1125.00;96.70
52;2021-09-22-2021-09-28;1231.00;1987.00;62.00;1125.00;5.00;0.40;1113.00;14.00;1.20;32.00;1110.00;97.20
52;2021-09-23-2021-09-29;1218.00;1959.00;62.20;1111.00;4.00;0.40;1100.00;14.00;1.30;31.00;1096.00;97.20
52;2021-09-24-2021-09-30;1260.00;2006.00;62.80;1152.00;2.00;0.20;1139.00;14.00;1.20;26.00;1142.00;97.80
52;2021-09-25-2021-10-01;1238.00;1974.00;62.70;1141.00;1.00;0.10;1140.00;1.00;0.10;23.00;1135.00;98.00
52;2021-09-26-2021-10-02;1227.00;1956.00;62.70;1134.00;0.00;0.00;1131.00;1.00;0.10;24.00;1125.00;97.90
52;2021-09-27-2021-10-03;1193.00;1910.00;62.50;1102.00;0.00;0.00;1099.00;1.00;0.10;22.00;1095.00;98.00
52;2021-09-28-2021-10-04;1115.00;1810.00;61.60;1035.00;1.00;0.10;1034.00;1.00;0.10;17.00;1033.00;98.40
52;2021-09-29-2021-10-05;1109.00;1791.00;61.90;1034.00;1.00;0.10;1033.00;1.00;0.10;14.00;1031.00;98.70
52;2021-09-30-2021-10-06;1104.00;1787.00;61.80;1024.00;1.00;0.10;1023.00;1.00;0.10;19.00;1016.00;98.20
52;2021-10-01-2021-10-07;1049.00;1738.00;60.40;972.00;1.00;0.10;971.00;1.00;0.10;20.00;959.00;98.00
52;2021-10-02-2021-10-08;1061.00;1784.00;59.50;973.00;1.00;0.10;972.00;1.00;0.10;23.00;956.00;97.70
52;2021-10-03-2021-10-09;1085.00;1828.00;59.40;995.00;1.00;0.10;994.00;2.00;0.20;27.00;975.00;97.30
52;2021-10-04-2021-10-10;1100.00;1844.00;59.70;1009.00;1.00;0.10;1008.00;2.00;0.20;26.00;991.00;97.40
52;2021-10-05-2021-10-11;1179.00;1981.00;59.50;1082.00;0.00;0.00;1079.00;1.00;0.10;28.00;1064.00;97.40
52;2021-10-06-2021-10-12;1219.00;2064.00;59.10;1117.00;0.00;0.00;1112.00;1.00;0.10;29.00;1102.00;97.40
52;2021-10-07-2021-10-13;1192.00;2038.00;58.50;1097.00;0.00;0.00;1091.00;1.00;0.10;31.00;1079.00;97.20
52;2021-10-08-2021-10-14;1230.00;2120.00;58.00;1120.00;0.00;0.00;1113.00;1.00;0.10;31.00;1105.00;97.30
52;2021-10-09-2021-10-15;1296.00;2232.00;58.10;1180.00;0.00;0.00;1173.00;1.00;0.10;36.00;1161.00;97.00
52;2021-10-10-2021-10-16;1316.00;2249.00;58.50;1200.00;0.00;0.00;1193.00;0.00;0.00;33.00;1183.00;97.30
52;2021-10-11-2021-10-17;1326.00;2264.00;58.60;1208.00;0.00;0.00;1200.00;0.00;0.00;35.00;1189.00;97.10
52;2021-10-12-2021-10-18;1411.00;2424.00;58.20;1288.00;0.00;0.00;1282.00;0.00;0.00;40.00;1262.00;96.90
52;2021-10-13-2021-10-19;1538.00;2572.00;59.80;1387.00;0.00;0.00;1381.00;0.00;0.00;41.00;1356.00;97.10
52;2021-10-14-2021-10-20;1745.00;2867.00;60.90;1574.00;0.00;0.00;1568.00;0.00;0.00;36.00;1552.00;97.70
52;2021-10-15-2021-10-21;1947.00;3140.00;62.00;1777.00;0.00;0.00;1771.00;1.00;0.10;40.00;1749.00;97.80
52;2021-10-16-2021-10-22;2069.00;3295.00;62.80;1887.00;0.00;0.00;1881.00;1.00;0.10;39.00;1860.00;97.90
52;2021-10-17-2021-10-23;2142.00;3414.00;62.70;1961.00;1.00;0.10;1954.00;1.00;0.10;40.00;1934.00;98.00
52;2021-10-18-2021-10-24;2155.00;3420.00;63.00;1971.00;1.00;0.10;1963.00;1.00;0.10;39.00;1943.00;98.00
52;2021-10-19-2021-10-25;2230.00;3526.00;63.20;2040.00;1.00;0.00;2031.00;1.00;0.00;36.00;2013.00;98.20
52;2021-10-20-2021-10-26;2238.00;3560.00;62.90;2059.00;2.00;0.10;2053.00;1.00;0.00;39.00;2034.00;98.10
52;2021-10-21-2021-10-27;2224.00;3565.00;62.40;2045.00;2.00;0.10;2040.00;1.00;0.00;39.00;2021.00;98.10
52;2021-10-22-2021-10-28;2183.00;3547.00;61.50;2003.00;2.00;0.10;1998.00;0.00;0.00;40.00;1981.00;98.00
52;2021-10-23-2021-10-29;2222.00;3665.00;60.60;2057.00;2.00;0.10;2052.00;0.00;0.00;46.00;2029.00;97.80
52;2021-10-24-2021-10-30;2316.00;3812.00;60.80;2123.00;1.00;0.00;2120.00;0.00;0.00;50.00;2093.00;97.70
52;2021-10-25-2021-10-31;2377.00;3906.00;60.90;2171.00;1.00;0.00;2169.00;1.00;0.00;54.00;2146.00;97.50
52;2021-10-26-2021-11-01;2078.00;3395.00;61.20;1893.00;1.00;0.10;1892.00;1.00;0.10;57.00;1864.00;97.00
52;2021-10-27-2021-11-02;2290.00;3780.00;60.60;2102.00;0.00;0.00;2098.00;3.00;0.10;80.00;2049.00;96.20
52;2021-10-28-2021-11-03;2391.00;3895.00;61.40;2206.00;0.00;0.00;2202.00;4.00;0.20;85.00;2146.00;96.20
52;2021-10-29-2021-11-04;2486.00;4010.00;62.00;2283.00;0.00;0.00;2280.00;4.00;0.20;84.00;2230.00;96.40
52;2021-10-30-2021-11-05;2674.00;4230.00;63.20;2453.00;0.00;0.00;2449.00;4.00;0.20;91.00;2396.00;96.30
52;2021-10-31-2021-11-06;2730.00;4309.00;63.40;2530.00;0.00;0.00;2526.00;4.00;0.20;94.00;2471.00;96.30
52;2021-11-01-2021-11-07;2769.00;4353.00;63.60;2576.00;0.00;0.00;2573.00;3.00;0.10;92.00;2513.00;96.50
52;2021-11-02-2021-11-08;3345.00;5315.00;62.90;3113.00;1.00;0.00;3111.00;3.00;0.10;110.00;3042.00;96.50
52;2021-11-03-2021-11-09;3404.00;5337.00;63.80;3178.00;1.00;0.00;3178.00;1.00;0.00;108.00;3112.00;96.60
52;2021-11-04-2021-11-10;3587.00;5688.00;63.10;3351.00;1.00;0.00;3350.00;1.00;0.00;139.00;3253.00;95.90
52;2021-11-05-2021-11-11;3333.00;5296.00;62.90;3128.00;1.00;0.00;3126.00;2.00;0.10;141.00;3020.00;95.50
52;2021-11-06-2021-11-12;3618.00;5749.00;62.90;3395.00;1.00;0.00;3394.00;2.00;0.10;147.00;3282.00;95.70
52;2021-11-07-2021-11-13;3841.00;6099.00;63.00;3591.00;2.00;0.10;3591.00;3.00;0.10;160.00;3467.00;95.60
52;2021-11-08-2021-11-14;3874.00;6176.00;62.70;3629.00;2.00;0.10;3626.00;6.00;0.20;161.00;3503.00;95.60
