"date","dateDeliss","fra.x","semaine.x","nb_pos.x","nb_crib.x","tx_crib.x","nb_A0.x","nb_A1.x","tx_A1.x","nb_C0.x","nb_C1.x","tx_C1.x","nb_D0","nb_D1","tx_D1","nb_A0C0","nb_A01C01","tx_A0C0","nb_A0.dl.x","nb_A0.sum7_mid.x","nb_A1.dl.x","nb_A1.sum7_mid.x","nb_C0.dl.x","nb_C0.sum7_mid.x","nb_C1.dl.x","nb_C1.sum7_mid.x","nb_D0.dl","nb_D0.sum7_mid","nb_D1.dl","nb_D1.sum7_mid","nb_A0C0.dl","nb_A0C0.sum7_mid","nb_A01C01.dl","nb_A01C01.sum7_mid","fra.y","semaine.y","nb_crib.y","nb_pos.y","tx_crib.y","nb_A0.y","nb_A1.y","tx_A1.y","nb_B0","nb_B1","tx_B1","nb_C0.y","nb_C1.y","tx_C1.y","nb_A0.dl.y","nb_A0.sum7_mid.y","nb_A1.dl.y","nb_A1.sum7_mid.y","nb_B0.dl","nb_B0.sum7_mid","nb_B1.dl","nb_B1.sum7_mid","nb_C0.dl.y","nb_C0.sum7_mid.y","nb_C1.dl.y","nb_C1.sum7_mid.y","nb_pos","nb_crib","nb_A0","nb_A0.dl","nb_A0.sum7_mid","nb_A1","nb_A1.dl","nb_A1.sum7_mid","nb_C0","nb_C0.dl","nb_C0.sum7_mid","nb_C1","nb_C1.dl","nb_C1.sum7_mid","fra","jour","pop","P","T","Ti","Tp","Td","cl_age90","P7j","T7j"
2021-09-14,2021-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-08-2021-09-14",42211,78215,54,36183,138,0.4,35993,168,0.5,1735,35157,95.3,4909,30585,6,113,4912,30399,30,228,213,1413,5082,29883,78215,42211,36183,4909,30585,138,6,113,1735,213,1413,35157,5082,29883,"FR","2021-09-14",67114992,8403,550105,12.52,1.53,819.65,0,7309.57142857143,549299.571428571
2021-09-15,2021-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-09-2021-09-15",39960,74804,53.4,34166,113,0.3,33946,207,0.6,1647,33232,95.3,4433,29758,13,110,4516,29573,49,237,164,1355,4708,29088,74804,39960,34166,4433,29758,113,13,110,1647,164,1355,33232,4708,29088,"FR","2021-09-15",67114992,7897,497477,11.77,1.59,741.23,0,7092.71428571429,540831.285714286
2021-09-16,2021-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-10-2021-09-16",37949,71235,53.3,32457,101,0.3,32223,227,0.7,1524,31618,95.4,4205,29510,26,109,4393,29329,40,232,234,1357,4446,28846,71235,37949,32457,4205,29510,101,26,109,1524,234,1357,31618,4446,28846,"FR","2021-09-16",67114992,7221,564571,10.76,1.28,841.2,0,7023.71428571429,538341.857142857
2021-09-17,2021-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-11-2021-09-17",35892,68138,52.7,30585,113,0.4,30399,228,0.7,1413,29883,95.5,4553,27700,32,106,4498,27533,29,214,175,1316,4298,27049,68138,35892,30585,4553,27700,113,32,106,1413,175,1316,29883,4298,27049,"FR","2021-09-17",67114992,7429,792211,11.07,0.94,1180.38,0,6612.85714285714,530974.285714286
2021-09-18,2021-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-12-2021-09-18",34871,66183,52.7,29758,110,0.4,29573,237,0.8,1355,29088,95.5,2821,26493,8,117,2715,26338,19,189,141,1277,2468,25869,66183,34871,29758,2821,26493,110,8,117,1355,141,1277,29088,2468,25869,"FR","2021-09-18",67114992,5024,578168,7.49,0.87,861.46,0,6324.14285714286,525110.571428571
2021-09-19,2021-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-13-2021-09-19",34585,65471,52.8,29510,109,0.4,29329,232,0.8,1357,28846,95.5,632,25324,1,124,587,25172,10,151,29,1220,579,24692,65471,34585,29510,632,25324,109,1,124,1357,29,1220,28846,579,24692,"FR","2021-09-19",67114992,1402,120123,2.09,1.17,178.98,0,6049.14285714286,518965
2021-09-20,2021-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-14-2021-09-20",32485,61682,52.7,27700,106,0.4,27533,214,0.8,1316,27049,95.4,6147,24354,20,119,5912,24239,37,123,360,1205,5468,23709,61682,32485,27700,6147,24354,106,20,119,1316,360,1205,27049,5468,23709,"FR","2021-09-20",67114992,8914,614165,13.28,1.45,915.09,0,5862.57142857143,514337.142857143
2021-09-21,2021-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-15-2021-09-21",31009,58942,52.6,26493,117,0.4,26338,189,0.7,1277,25869,95.3,3702,23494,17,99,3717,23325,5,119,174,1167,3902,22809,58942,31009,26493,3702,23494,117,17,99,1277,174,1167,25869,3902,22809,"FR","2021-09-21",67114992,6382,509059,9.51,1.25,758.49,0,5672.14285714286,506026.571428571
2021-09-22,2021-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-16-2021-09-22",29563,56488,52.3,25324,124,0.5,25172,151,0.6,1220,24692,95.3,3264,22907,20,92,3350,22759,11,104,107,1132,3531,22234,56488,29563,25324,3264,22907,124,20,92,1220,107,1132,24692,3531,22234,"FR","2021-09-22",67114992,5972,454458,8.9,1.31,677.13,0,5552.57142857143,499472.857142857
2021-09-23,2021-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-17-2021-09-23",28389,54677,51.9,24354,119,0.5,24239,123,0.5,1205,23709,95.2,3235,22815,21,96,3460,22677,12,96,219,1125,3463,22137,54677,28389,24354,3235,22815,119,21,96,1205,219,1125,23709,3463,22137,"FR","2021-09-23",67114992,5915,532176,8.81,1.11,792.93,0,5516.71428571429,497534.857142857
2021-09-24,2021-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-18-2021-09-24",27252,52656,51.8,23494,99,0.4,23325,119,0.5,1167,22809,95.1,3693,21803,12,95,3584,21671,25,83,137,1085,3398,21151,52656,27252,23494,3693,21803,99,12,95,1167,137,1085,22809,3398,21151,"FR","2021-09-24",67114992,6096,734037,9.08,0.83,1093.7,0,5334.57142857143,491732.428571429
2021-09-25,2021-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-19-2021-09-25",26656,51462,51.8,22907,92,0.4,22759,104,0.5,1132,22234,95.2,2234,21157,1,81,2149,21032,4,80,106,1006,1893,20569,51462,26656,22907,2234,21157,92,1,81,1132,106,1006,22234,1893,20569,"FR","2021-09-25",67114992,4187,532292,6.24,0.79,793.1,0,5216,488467
2021-09-26,2021-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-20-2021-09-26",26551,51186,51.9,22815,96,0.4,22677,96,0.4,1125,22137,95.2,540,20568,5,65,505,20439,2,70,22,974,482,19976,51186,26551,22815,540,20568,96,5,65,1125,22,974,22137,482,19976,"FR","2021-09-26",67114992,1151,106557,1.71,1.08,158.77,0,5088.85714285714,485829.571428571
2021-09-27,2021-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-21-2021-09-27",25381,49423,51.4,21803,95,0.4,21671,83,0.4,1085,21151,95.1,5135,20007,19,48,4906,19857,24,65,320,921,4482,19436,49423,25381,21803,5135,20007,95,19,48,1085,320,921,21151,4482,19436,"FR","2021-09-27",67114992,7639,573548,11.38,1.33,854.58,0,4953.57142857143,485305.857142857
2021-09-28,2021-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-22-2021-09-28",24630,48170,51.1,21157,81,0.4,21032,80,0.4,1006,20569,95.3,3056,19311,3,36,3078,19173,2,51,95,859,3320,18790,48170,24630,21157,3056,19311,81,3,36,1006,95,859,20569,3320,18790,"FR","2021-09-28",67114992,5552,486201,8.27,1.14,724.43,0,4787.14285714286,481515.714285714
2021-09-29,2021-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-23-2021-09-29",23980,46852,51.2,20568,65,0.3,20439,70,0.3,974,19976,95.4,2675,18913,4,41,2757,18763,1,53,75,846,2938,18412,46852,23980,20568,2675,18913,65,4,41,974,75,846,19976,2938,18412,"FR","2021-09-29",67114992,5082,435996,7.57,1.17,649.63,0,4661.42857142857,480946.857142857
2021-09-30,2021-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-24-2021-09-30",23369,45519,51.3,20007,48,0.2,19857,65,0.3,921,19436,95.5,2674,18799,4,38,2878,18650,7,53,166,833,2923,18324,45519,23369,20007,2674,18799,48,4,38,921,166,833,19436,2923,18324,"FR","2021-09-30",67114992,4968,528510,7.4,0.94,787.47,0,4646.71428571429,479939.714285714
2021-10-01,2021-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-25-2021-10-01",22532,43941,51.3,19311,36,0.2,19173,51,0.3,859,18790,95.6,2997,17945,0,23,2900,17776,11,46,75,771,2752,17489,43941,22532,19311,2997,17945,36,0,23,859,75,771,18790,2752,17489,"FR","2021-10-01",67114992,4931,707506,7.35,0.7,1054.17,0,4461.71428571429,471274.428571429
2021-10-02,2021-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-26-2021-10-02",21995,42783,51.4,18913,41,0.2,18763,53,0.3,846,18412,95.6,1836,17414,6,22,1739,17236,6,57,93,752,1515,16980,42783,21995,18913,1836,17414,41,6,22,846,93,752,18412,1515,16980,"FR","2021-10-02",67114992,3307,528310,4.93,0.63,787.17,0,4352.42857142857,467063
2021-10-03,2021-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-27-2021-10-03",21851,42594,51.3,18799,38,0.2,18650,53,0.3,833,18324,95.7,426,17075,2,20,392,16891,2,60,9,743,394,16649,42594,21851,18799,426,17075,38,2,20,833,9,743,18324,394,16649,"FR","2021-10-03",67114992,1048,99507,1.56,1.05,148.26,0,4259.14285714286,462414.571428571
2021-10-04,2021-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-28-2021-10-04",20765,40650,51.1,17945,23,0.1,17776,46,0.3,771,17489,95.8,4281,16771,4,17,4032,16582,17,57,258,717,3647,16372,40650,20765,17945,4281,16771,23,4,17,771,258,717,17489,3647,16372,"FR","2021-10-04",67114992,6344,512891,9.45,1.24,764.2,0,4211.14285714286,454373.142857143
2021-10-05,2021-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-29-2021-10-05",20162,39541,51,17414,22,0.1,17236,57,0.3,752,16980,95.8,2525,16659,2,22,2538,16465,13,56,76,714,2811,16257,39541,20162,17414,2525,16659,22,2,22,752,76,714,16980,2811,16257,"FR","2021-10-05",67114992,4787,456721,7.13,1.05,680.51,0,4179.28571428571,449776.285714286
2021-10-06,2021-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-09-30-2021-10-06",19715,38642,51,17075,20,0.1,16891,60,0.4,743,16649,95.7,2336,16695,2,16,2412,16501,4,55,66,715,2607,16283,38642,19715,17075,2336,16695,20,2,16,743,66,715,16649,2607,16283,"FR","2021-10-06",67114992,4429,403457,6.6,1.1,601.14,0,4213,447686.857142857
2021-10-07,2021-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-01-2021-10-07",19302,38138,50.6,16771,17,0.1,16582,57,0.3,717,16372,95.8,2370,16640,1,19,2569,16457,4,56,140,721,2646,16218,38138,19302,16771,2370,16640,17,1,19,717,140,721,16372,2646,16218,"FR","2021-10-07",67114992,4632,472220,6.9,0.98,703.6,0,4208,446662.285714286
2021-10-08,2021-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-02-2021-10-08",19090,37813,50.5,16659,22,0.1,16465,56,0.3,714,16257,95.8,2885,16824,5,18,2783,16646,10,58,72,710,2637,16416,37813,19090,16659,2885,16824,22,5,18,714,72,710,16257,2637,16416,"FR","2021-10-08",67114992,4708,675328,7.01,0.7,1006.23,0,4268.85714285714,445869
2021-10-09,2021-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-03-2021-10-09",19104,38001,50.3,16695,16,0.1,16501,55,0.3,715,16283,95.8,1872,17200,0,24,1775,17014,5,66,94,735,1541,16781,38001,19104,16695,1872,17200,16,0,24,715,94,735,16283,1541,16781,"FR","2021-10-09",67114992,3543,513684,5.28,0.69,765.38,0,4344.85714285714,444199.857142857
2021-10-10,2021-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-04-2021-10-10",19043,37925,50.2,16640,19,0.1,16457,56,0.3,721,16218,95.7,371,17459,5,24,348,17267,3,72,15,765,329,17018,37925,19043,16640,371,17459,19,5,24,721,15,765,16218,329,17018,"FR","2021-10-10",67114992,1013,92335,1.51,1.1,137.58,0,4448.85714285714,445688.571428571
2021-10-11,2021-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-05-2021-10-11",19255,38343,50.2,16824,18,0.1,16646,58,0.3,710,16416,95.9,4465,18095,3,26,4221,17921,19,80,247,787,3845,17685,38343,19255,16824,4465,18095,18,3,26,710,247,787,16416,3845,17685,"FR","2021-10-11",67114992,6770,507338,10.09,1.33,755.92,0,4691.28571428571,493641
2021-10-12,2021-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-06-2021-10-12",19613,39072,50.2,17200,24,0.1,17014,66,0.4,735,16781,95.8,2901,18205,8,24,2906,18081,21,85,101,809,3176,17825,39072,19613,17200,2901,18205,24,8,24,735,101,809,16781,3176,17825,"FR","2021-10-12",67114992,5319,445037,7.93,1.2,663.1,0,4691.28571428571,450503.571428571
2021-10-13,2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-07-2021-10-13",19942,39962,49.9,17459,24,0.1,17267,72,0.4,765,17018,95.7,2595,18236,2,27,2665,18133,10,95,96,795,2844,17892,39962,19942,17459,2595,18236,24,2,27,765,96,795,17018,2844,17892,"FR","2021-10-13",67114992,5157,413878,7.68,1.25,616.67,0,4663.57142857143,417656.142857143
2021-10-14,2021-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-08-2021-10-14",20687,41939,49.3,18095,26,0.1,17921,80,0.4,787,17685,95.7,3006,18336,3,23,3223,18229,12,95,162,794,3313,17986,41939,20687,18095,3006,18336,26,3,23,787,162,794,17685,3313,17986,"FR","2021-10-14",67114992,6329,807887,9.43,0.78,1203.74,0,4661,413137.285714286
2021-10-15,2021-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-09-2021-10-15",20850,41859,49.8,18205,24,0.1,18081,85,0.5,809,17825,95.7,2995,18672,3,28,2943,18579,15,94,94,814,2777,18314,41859,20850,18205,2995,18672,24,3,28,809,94,814,17825,2777,18314,"FR","2021-10-15",67114992,4708,373366,7.01,1.26,556.31,0,4699.85714285714,396532.714285714
2021-10-16,2021-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-10-2021-10-16",20922,41558,50.3,18236,27,0.1,18133,95,0.5,795,17892,95.7,1903,19103,3,20,1827,19007,15,92,80,812,1608,18717,41558,20922,18236,1903,19103,27,3,20,795,80,812,17892,1608,18717,"FR","2021-10-16",67114992,3349,283752,4.99,1.18,422.78,0,4782.14285714286,382591.142857143
2021-10-17,2021-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-11-2021-10-17",21006,41520,50.6,18336,23,0.1,18229,95,0.5,794,17986,95.8,471,19964,1,28,444,19885,3,95,14,818,423,19580,41520,21006,18336,471,19964,23,1,28,794,14,818,17986,423,19580,"FR","2021-10-17",67114992,995,60703,1.48,1.64,90.45,0,4927.57142857143,368423.428571429
2021-10-18,2021-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-12-2021-10-18",21323,41656,51.2,18672,28,0.1,18579,94,0.5,814,18314,95.7,4801,20436,8,29,4571,20332,18,99,267,824,4173,20008,41656,21323,18672,4801,20436,28,8,29,814,267,824,18314,4173,20008,"FR","2021-10-18",67114992,7042,391106,10.49,1.8,582.74,0,4922.42857142857,301877.428571429
2021-10-19,2021-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-13-2021-10-19",21757,42064,51.7,19103,20,0.1,19007,92,0.5,812,18717,95.8,3332,21448,0,30,3334,21285,19,112,99,825,3579,20982,42064,21757,19103,3332,21448,20,0,30,812,99,825,18717,3579,20982,"FR","2021-10-19",67114992,5895,347446,8.78,1.7,517.69,0,5155.71428571429,310915.142857143
2021-10-20,2021-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-14-2021-10-20",22656,42961,52.7,19964,28,0.1,19885,95,0.5,818,19580,96,3456,22056,10,31,3543,21851,13,116,102,823,3707,21564,42961,22656,19964,3456,22056,28,10,31,818,102,823,19580,3707,21564,"FR","2021-10-20",67114992,6175,314704,9.2,1.96,468.9,0,5313.85714285714,318343.142857143
2021-10-21,2021-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-15-2021-10-21",23125,42714,54.1,20436,29,0.1,20332,99,0.5,824,20008,96,3478,22089,4,32,3670,21876,16,121,168,826,3741,21596,42714,23125,20436,3478,22089,29,4,32,824,168,826,20008,3741,21596,"FR","2021-10-21",67114992,6293,342065,9.38,1.84,509.67,0,5324.57142857143,318926.428571429
2021-10-22,2021-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-16-2021-10-22",24138,44617,54.1,21448,30,0.1,21285,112,0.5,825,20982,96.2,4007,22573,4,36,3896,22338,28,130,95,798,3751,22101,44617,24138,21448,4007,22573,30,4,36,825,95,798,20982,3751,22101,"FR","2021-10-22",67114992,6341,436630,9.45,1.45,650.57,0,5410.42857142857,313172.714285714
2021-10-23,2021-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-17-2021-10-23",24729,45912,53.9,22056,31,0.1,21851,116,0.5,823,21564,96.3,2511,22885,4,41,2393,22644,19,135,78,830,2190,22378,45912,24729,22056,2511,22885,31,4,41,823,78,830,21564,2190,22378,"FR","2021-10-23",67114992,4456,335748,6.64,1.33,500.26,0,5468,305379.285714286
2021-10-24,2021-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-18-2021-10-24",24790,46021,53.9,22089,32,0.1,21876,121,0.6,826,21596,96.3,504,23039,2,33,469,22770,8,152,17,832,455,22534,46021,24790,22089,504,23039,32,2,33,826,17,832,21596,455,22534,"FR","2021-10-24",67114992,1070,64786,1.59,1.65,96.53,0,5511.57142857143,301021.714285714
2021-10-25,2021-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-19-2021-10-25",25336,46813,54.1,22573,36,0.2,22338,130,0.6,798,22101,96.5,5285,22968,12,31,5033,22708,27,166,239,835,4678,22497,46813,25336,22573,5285,22968,36,12,31,798,239,835,22101,4678,22497,"FR","2021-10-25",67114992,7643,350830,11.39,2.18,522.73,0,5529.71428571429,293233
2021-10-26,2021-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-20-2021-10-26",25605,47375,54,22885,41,0.2,22644,135,0.6,830,22378,96.4,3644,23545,5,31,3640,23347,24,166,131,873,3856,23097,47375,25605,22885,3644,23545,41,5,31,830,131,873,22378,3856,23097,"FR","2021-10-26",67114992,6298,292892,9.38,2.15,436.4,0,5706.42857142857,284737.714285714
2021-10-27,2021-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-21-2021-10-27",25782,47760,54,23039,33,0.1,22770,152,0.7,832,22534,96.4,3610,24239,2,31,3669,24056,30,171,104,933,3863,23806,47760,25782,23039,3610,24239,33,2,31,832,104,933,22534,3863,23806,"FR","2021-10-27",67114992,6480,284201,9.66,2.28,423.45,0,5914.85714285714,284195.142857143
2021-10-28,2021-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-22-2021-10-28",25696,48050,53.5,22968,31,0.1,22708,166,0.7,835,22497,96.4,3407,24423,2,30,3608,24248,30,169,171,934,3704,24006,48050,25696,22968,3407,24423,31,2,30,835,171,934,22497,3704,24006,"FR","2021-10-28",67114992,6420,287544,9.57,2.23,428.43,0,5998.71428571429,285677.285714286
2021-10-29,2021-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FR","2021-10-23-2021-10-29",26364,49463,53.3,23545,31,0.1,23347,166,0.7,873,23097,96.4,4584,20582,4,19,4535,20436,28,158,133,811,4351,20234,49463,26364,23545,4584,20582,31,4,19,873,133,811,23097,4351,20234,"FR","2021-10-29",67114992,7578,377163,11.29,2.01,561.97,0,5220.42857142857,247834.285714286
